name,description,price,category,image_url,stock_quantity,is_available
Colchón Paraíso Medallón Ergonómico 2 Plazas + 2 Almohadas + Protector,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes CosisoftMayor resistencia,479.0,Dormitorio,https://www.metro.pe/colchon-paraiso-medallon-ergonomico-2-plazas-2-almohadas-protector-473693/p,5,True
Colchón Majestic Black 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,269.0,Dormitorio,https://www.metro.pe/colchon-majestic-black-2-plazas-1014089/p,12,True
Colchón Majestic Black 1.5 Plaza,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,219.0,Dormitorio,https://www.metro.pe/colchon-majestic-black-1-5-plaza-1014088/p,11,True
Krea Almohada Twin 65 x 50 cm Pack 2 unid,No aplica para retiro en tienda. Sólo delivery.- Contiene 2 unidades- Material de la tela: 70% poliéster / 30% algodón- Medidas (Alt x Anch): 50 x 65 cm,25.9,Dormitorio,https://www.metro.pe/krea-almohada-twin-65-x-50-cm-pack-2-unid/p,29,True
Toalla de Baño Krea 450 Gsm Blanco,Medidas: 70x140 cmMaterial: AlgodónLavar a máquina siguiendo las instrucciones de lavado,34.99,Dormitorio,https://www.metro.pe/toalla-de-bano-krea-450-gsm-blanco-2/p,40,True
Quilt Krea Estampada 2 Plazas Microfibra Surtido,Relleno LigeroConfortableMaterial: Microfibra,39.9,Dormitorio,https://www.metro.pe/quilt-krea-estampada-2-plazas-microfibra-surtido-1010530/p,34,True
Colchón Paraíso Edén Plus 1.5 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes BonellEspuma Zebra D18,279.0,Dormitorio,https://www.metro.pe/colchon-paraiso-eden-plus-1-5-plazas-353541/p,41,True
Dormitorio Paraíso 2 Plazas Nappy,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes BonellEspuma Zebra D16,669.0,Dormitorio,https://www.metro.pe/dormitorio-paraiso-2-plazas-nappy-753429/p,25,True
Dormitorio Forli Sabanera Acqua 2 Plazas Sofá Cama,No aplica para retiro en tienda. Sólo delivery.Resortes BonnelMaterial TricotDormitorio,789.0,Dormitorio,https://www.metro.pe/dormitorio-forli-sabanera-acqua-2-plazas-sofa-cama-1018274/p,44,True
Manta Krea Polar Lisa 120x150cm Surtido,Material: poliésterDimensiones: 120x150cmSecado delicado a baja temperatura* Modelo al azar según stock,4.9,Dormitorio,https://www.metro.pe/manta-krea-polar-lisa-120-150cm-surtido-997741/p,47,True
Quilt Krea Estampada 1.5 Plazas Microfibra Surtido,Relleno LigeroConfortableMaterial: MicrofibraNo incluye fundas de almohadas,29.9,Dormitorio,https://www.metro.pe/quilt-krea-estampada-1-5-plazas-microfibra-surtido-1010529/p,45,True
Colchón Paraíso Edén Plus 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes BonellEspuma Zebra D18,349.0,Dormitorio,https://www.metro.pe/colchon-paraiso-eden-plus-2-plazas-353562/p,38,True
Colchón Paraíso Fantasía 1.5 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,219.0,Dormitorio,https://www.metro.pe/colchon-paraiso-fantasia-1-5-plazas-106429/p,16,True
Sabana Krea Lisa 1.5 Plazas Microfibra 75Gsm Surtido,Suave y confortableBorado de HiloMaterial: Microfibra,41.9,Dormitorio,https://www.metro.pe/sabana-krea-lisa-1-5-plazas-microfibra-75gsm-surtido-1010443/p,47,True
Colchón Paraíso Pocket Star 2 Plazas + 2 Almohadas + Protector,No aplica para retiro en tienda. Sólo delivery.Tela tejido de puntoResortes PocketZebra D23,639.0,Dormitorio,https://www.metro.pe/colchon-paraiso-pocket-star-2-plazas-2-almohadas-protector-953503/p,8,True
Colchón Paraíso Lifestyles Pocket 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela tejido de puntoResortes PocketEspuma Zebra D19,489.0,Dormitorio,https://www.metro.pe/colchon-paraiso-lifestyles-pocket-2-plazas-1009327/p,46,True
Dormitorio Nappy Paraíso 1.5 Plazas + Sofá Cama,No aplica para retiro en tienda. Sólo delivery.Número de plazas: 1.5Tela jacquardResortes BonellEspuma Zebra D16,569.0,Dormitorio,https://www.metro.pe/dormitorio-nappy-paraiso-1-5-plazas-sofa-cama-1011481/p,27,True
Closet M+Design 6 Puertas Zapatera 138x40x177cm Tabaco 3.0,Diseño Innovador6 PuertasDimensiones:  138x40x177cm,369.9,Dormitorio,https://www.metro.pe/closet-mdesign-6-puertas-zapatera-138x40x177cm-tabaco-3-0-1008475/p,3,True
Toalla de Baño Krea 70x135cm 450Gsm Azul,Suavidad y absorción garantizadaEsenciales de bañoDimensiones: 70x135cm,22.9,Dormitorio,https://www.metro.pe/toalla-de-bano-krea-70-135cm-450gsm-azul-1010596/p,47,True
Manta Krea Polar Sherpa Estampada 125x150cm Surtido,Material: poliésterDimensiones: 120x150cmSecado delicado a baja temperatura* Modelo al azar según stock,14.9,Dormitorio,https://www.metro.pe/manta-krea-polar-sherpa-estampada-125-150cm-surtido-997745/p,44,True
Colchón Paraíso Pocket Star 1.5 Plazas + 1 Almohada + Protector,No aplica para retiro en tienda. Sólo delivery.Tela tejido de puntoResortes PocketZebra D23,529.0,Dormitorio,https://www.metro.pe/colchon-paraiso-pocket-star-1-5-plazas-1-almohada-protector-953502/p,46,True
Colchón Royal Prince 1.5 Plaza,No aplica para retiro en tienda. Sólo delivery.Tela Tejido de PuntoResortes PocketMayor estabilidad,699.0,Dormitorio,https://www.metro.pe/colchon-royal-prince-1-5-plaza-468141/p,30,True
Cama Paraíso 2 Plazas Nappy,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes BonellEspuma Zebra D16,589.0,Dormitorio,https://www.metro.pe/cama-paraiso-2-plazas-nappy-357403/p,45,True
Dormitorio Paraíso 1.5 Plazas Nappy,No aplica para retiro en tienda. Sólo delivery.Tela jacquardResortes BonellEspuma Zebra D16,549.0,Dormitorio,https://www.metro.pe/dormitorio-paraiso-1-5-plazas-nappy-753428/p,28,True
Quilt Krea Queen Plaza Sherpa Surtido,Material: MicrofibraQuilt: 250x240cm|Funda Almohada: (2) 50x70cmNo planchas sobre estampado,39.9,Dormitorio,https://www.metro.pe/quilt-krea-queen-plaza-sherpa-surtido-997685/p,3,True
Toallon Krea 90x150cm 450gsm Gris Claro,Material: AlgodónDimensiones: 90x150cm 450gsm,19.9,Dormitorio,https://www.metro.pe/toallon-krea-90x150cm-450gsm-gris-claro-997775/p,38,True
Colchón Super Star 1.5 Plaza,No aplica para retiro en tienda. Sólo delivery.Descanso inteligente que te recarga de energía. Tela Tejido de Punto Resortes Cosisoft Espuma Zebra Descanso3 Colchones,479.0,Dormitorio,https://www.metro.pe/colchon-super-star-1-5-plaza-922410/p,3,True
Colchón Royal Prince 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela Tejido de PuntoResortes PocketMayor estabilidad,849.0,Dormitorio,https://www.metro.pe/colchon-royal-prince-2-plazas-468142/p,15,True
Cama Forli Acqua 2 Plazas + Sofá Cama,No aplica para retiro en tienda. Sólo delivery.Resortes BonnelMaterial TricotCama,589.0,Dormitorio,https://www.metro.pe/cama-forli-acqua-2-plazas-sofa-cama-1018277/p,27,True
Colchon Cónsul Paraíso Black 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellMarco de Zebra D16,299.0,Dormitorio,https://www.metro.pe/colchon-consul-paraiso-black-2-plazas-986685/p,1,True
Dormitorio Forli Acqua 2 Plazas + Sofá,No aplica para retiro en tienda. Sólo delivery.Resortes BonnelMATERIAL TRICOTDORMITORIO,849.0,Dormitorio,https://www.metro.pe/dormitorio-forli-acqua-2-plazas-sofa-1018296/p,24,True
Manta Krea Polar Lisa 120x150cm Surtido,Material: poliésterDimensiones: 120x150cmSecado delicado a baja temperatura* Modelo al azar según stock,4.9,Dormitorio,https://www.metro.pe/manta-krea-polar-lisa-120-150cm-surtido-997740/p,5,True
Quilt Krea Estampada 2 Plazas Microfibra Surtido,Relleno LigeroConfortableMaterial: Microfibra,54.9,Dormitorio,https://www.metro.pe/quilt-krea-estampada-2-plazas-microfibra-surtido-1010532/p,49,True
Sabana Krea Lisa 2 Plazas Microfibra 75Gsm Surtido,Suave y confortableBorado de HiloMaterial: Microfibra,51.9,Dormitorio,https://www.metro.pe/sabana-krea-lisa-2-plazas-microfibra-75gsm-surtido-1010444/p,7,True
Quilt Krea Estampada Queen Plaza Microfibra Surtido,Relleno LigeroConfortableMaterial: Microfibra,45.9,Dormitorio,https://www.metro.pe/quilt-krea-estampada-queen-plaza-microfibra-surtido-1010533/p,31,True
Colchón Paraíso Cónsul 1.5 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,219.0,Dormitorio,https://www.metro.pe/colchon-paraiso-consul-1-5-plazas-886979/p,2,True
Cama Paraíso Majestic Black 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,589.0,Dormitorio,https://www.metro.pe/cama-paraiso-majestic-black-2-plazas-1014091/p,3,True
Velador M+Design Florencia,No aplica para retiro en tienda. Sólo delivery.Modelo: MDFMedidas (Alt x Anch x Prof): 52 x 40 x 40cmColor: Natural,129.9,Dormitorio,https://www.metro.pe/velador-m-design-florencia-2/p,16,True
Toalla Baño Krea 350gsm Surtido,"Material: AlgodónDimensiones: 70x135cmLavar antes de primer uso por separado, ya que puede desteñir* Modelo al azar según stock",9.9,Dormitorio,https://www.metro.pe/toalla-bano-krea-350gsm-surtido-997792/p,7,True
Toalla de Playa Krea 75x150cm 266GSM,Suavidad y absorción garantizadaEsenciales de bañoDimensiones: 75x150cm,29.9,Dormitorio,https://www.metro.pe/toalla-de-playa-krea-75x150cm-266gsm-1010620/p,26,True
Manta Krea Borrego 2 Plazas Surtido,Tamaño: 2 PlazasAcabado de la Tela: BorregoMaterial: 100% poliésterMedidas (Anch x Alt): 157 X 145 cm* Modelo al azar según stock. Incluye solo una unidad.,29.9,Dormitorio,https://www.metro.pe/manta-krea-borrego-2-plazas-surtido-1018240/p,10,True
Toallón 450GSM Krea 90x150cm Blanco,Material: 100% algodón de 450GSMMedidas: 90 x 150 cmLavar a máquina siguiendo las instrucciones de lavado,48.99,Dormitorio,https://www.metro.pe/toallon-450gsm-krea-90x150cm-blanco-970018/p,35,True
Toalla Mano Krea 350gsm Surtido,"Material: AlgodónDimensiones: 50x70cmLavar antes de primer uso por separado, ya que puede desteñir* Modelo al azar según stock",4.2,Dormitorio,https://www.metro.pe/toalla-mano-krea-350gsm-surtido-997791/p,44,True
Colchon Cónsul Paraíso Black 1.5 Plazas,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellMarco de Zebra D16,229.0,Dormitorio,https://www.metro.pe/colchon-consul-paraiso-black-1-5-plazas-986684/p,33,True
Toalla de Baño Krea 70x135cm 450gsm Azul Claro,Material: AlgodónDimensiones: 70x135cm450gsm,54.99,Dormitorio,https://www.metro.pe/toalla-de-bano-krea-70x135cm-450gsm-azul-claro-997786/p,7,True
Toalla de Mano Krea 400Gsm Blanco,Medidas: 50x70 cmMaterial: AlgodónLavar a máquina siguiendo las instrucciones de lavado,9.99,Dormitorio,https://www.metro.pe/toalla-de-mano-krea-400gsm-blanco-2/p,37,True
Dormitorio Paraíso Majestic Black 1.5 Plaza,No aplica para retiro en tienda. Sólo delivery.Tela polisedaResortes BonellEspuma Zebra D16,549.0,Dormitorio,https://www.metro.pe/dormitorio-paraiso-majestic-black-1-5-plaza-1014092/p,25,True
Almohada Drimer Antistress 65x50cm,Tapiz tejido de punto con hilos de aceroRelleno 100% Fibra PoliésterNivel de Firmeza: Medio,39.9,Dormitorio,https://www.metro.pe/almohada-antistress-65x50cm/p,12,True
Quilt Krea Estampada 2 Plazas Microfibra Surtido,Relleno LigeroConfortableMaterial: Microfibra,54.9,Dormitorio,https://www.metro.pe/quilt-krea-estampada-2-plazas-microfibra-surtido-1010535/p,17,True
Toalla de Baño Krea 70x135cm 450Gsm Rosado,Suavidad y absorción garantizadaEsenciales de bañoDimensiones: 70x135cm,22.9,Dormitorio,https://www.metro.pe/toalla-de-bano-krea-70-135cm-450gsm-rosado-1010605/p,18,True
Twopack Fundas Almohada 50x70cm Microfibra 75Gm Surtido,Material: poliéster|algodónDimensiones: 50x70cmNo lavar en seco.* Modelo al azar según stock,14.9,Dormitorio,https://www.metro.pe/twopack-fundas-almohada-50-70cm-microfibra-75gm-surtido-997654/p,45,True
Krea Relleno de Cojín 45 x 45 cm,No aplica para retiro en tienda. Sólo delivery.- Relleno para cojín- Material en tela no tejida- Medidas (Alt x Anch): 45 x 45 cm,8.99,Dormitorio,https://www.metro.pe/krea-relleno-de-cojin-45-x-45-cm/p,6,True
Colchón Super Star Negro 2 Plazas,No aplica para retiro en tienda. Sólo delivery.Descanso inteligente que te recarga de energía. Tela Tejido de Punto Resortes Cosisoft Espuma Zebra Descanso3 Colchones,559.0,Dormitorio,https://www.metro.pe/colchon-super-star-negro-2-plazas-547474/p,45,True
Cama Paraíso Pocket Star Queen Champagne,No aplica para retiro en tienda. Sólo delivery.Resortes pocket con independencia de movimientoTela tejido de puntoDescanso 3 Zebra 23  - Tecnología con 3 niveles de soporte,1499.0,Dormitorio,https://www.metro.pe/cama-paraiso-pocket-star-queen-champagne-1022894/p,10,True
Fourpack Toallitas Húmedas Huggies Limpieza Efectiva 48un,Contiene 4 paquetes de 48 unidades cada una Toallitas húmedasSuave como algodónCon control de oloresTriple hoja absorbente,23.9,Niños y Bebés,https://www.metro.pe/fourpack-toallitas-humedas-huggies-limpieza-efectiva-48un-2/p,37,True
Pañales para Bebé Babysec Super Premium Talla XXG 58un,Cantidad: 58 unidadesTalla: XXGHasta 12 horas de protecciónCubierta tipo tela extra suaveCintura súper altaCentro súper absorbenteIdeal para bebés de 13 kilos en adelante,58.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-babysec-super-premium-talla-xxg-58un-1017373/p,10,True
Pañales para Bebé Babysec Premium Talla XXG 72un,Cantidad: 72 unidadesTalla: XXGCubierta tipo tela suaveBarreras más altas con mejor absorciónGel ultra absorbenteCintura elástica / Cintas reajustables con pega pegaIdeal para bebés de más de 13 kilos,57.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-babysec-premium-talla-xxg-72un-932694002/p,19,True
Tripack Toallitas Húmedas con Aloe Vera Babysec Ultra 50un,Cantidad: 150 unidadesToallitas húmedas para bebésCon aloe veraSin alcohol,11.5,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-con-aloe-vera-babysec-ultra-50un-2/p,49,True
Tripack Toallitas Húmedas Huggies Cuidado 4 en 1 80un,Contiene 3 paquetes de 80 unidades cada unoPreviene la dermatitisSuave como el algodónEnriquecidas con extracto de pepino y té verde,34.0,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-huggies-cuidado-4-en-1-80un-971387/p,7,True
Tripack Toallitas Húmedas Babysec Super Premium 80un,Contiene 3 unidades de 80 unidadesToallitas húmedas hipoalergénicasSin perfumeSin alcoholDiseño suave y resistente,32.5,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-babysec-super-premium-80un-1019203/p,21,True
Pañales para Bebé Zeukid Baby Care Talla XXG 72un,Cantidad: 72 unidadesTalla: XXGPañales desechablesCon barretas altas antifugasCintura elastizadaCubierta tipo telaIdeal para bebés de 15 kilos a más,53.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-zeukid-baby-care-talla-xxg-72un-989669/p,17,True
Pañales para Bebé Huggies Dermacare Talla G 48un,Cantidad: 48 unidadesTalla: GUltra suave y respirable con cubierta ultradelgadaCon vitamina E que ayuda a prevenir irritacionesProducto sin fragancias ni parabenos. Dermatologicamente probadoPara bebés de 9 a 12.5 kilos,44.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-dermacare-talla-g-48un-1016313/p,24,True
Pañales para Piscina Pampers Splashers Talla XG 10un,"Cantidad: 10 unidadesTalla: XGNo se hinchan en el agua como los pañales regulares, se ajustan perfectoSus doble barreras de protección se ajustan alrededor de las piernasDiseñados para una máxima diversión dentro del agua",19.9,Niños y Bebés,https://www.metro.pe/panales-para-piscina-pampers-splashers-talla-xg-10un-899171003/p,13,True
Pañales para Bebé Huggies Natural Care Talla XXXG 54un,Cantidad: 54 unidadesTalla: XXXGTecnología Xtra-CareElaborado con fibras naturalesCon canales suaves respirablesIdeal para bebés de 18 a 25 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-natural-care-talla-xxxg-54un-976376/p,14,True
Toallitas Húmedas Babysec Super Premium 184un,Contiene 184 unidadesToallitas húmedas hipoalergénicasSin perfumeSin alcoholDiseño suave y resistente,29.9,Niños y Bebés,https://www.metro.pe/toallitas-humedas-babysec-super-premium-184un-2/p,45,True
Pañales Bambo Nature Talla XXL 40un,"Cantidad: 40 unidadesTalla: XXLDiseño unisexIdeal para bebés de más de 16 kilosSin parabenos, perfumes, lociones ni preservantes",69.9,Niños y Bebés,https://www.metro.pe/panales-bambo-nature-talla-xxl-40un/p,22,True
Pañales para Bebé Huggies Active Sec Talla XXXG 70un,Cantidad: 70 unidadesTalla: XXXGTecnología Xtra-FlexProtección total y flexibilidadCubierta externa suaveDistribución rápida y uniformeAbsorción mejoradaIdeal para bebés de 18 a 25 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-active-sec-talla-xxxg-70un-1012402/p,39,True
Toallitas Húmedas Huggies Cuidado 4 en 1 184un,Contiene 184 unidadesToallitas húmedasAyuda a prevenir irritacionesPH balanceadoLimpia e hidrataFórmula con pepino y té verde,29.9,Niños y Bebés,https://www.metro.pe/toallitas-humedas-huggies-cuidado-4-en-1-184un-2/p,7,True
Pañales para Piscina Pampers Splashers Talla G 11un,Cantidad: 11 unidadesTalla: M - GPañales para piscinaIdeal para bebés de 9 a 15 kilos,19.9,Niños y Bebés,https://www.metro.pe/panales-para-piscina-pampers-splashers-talla-g-11un-899171002/p,33,True
Pañales para Bebés Pampers Premium Care Hipoalergénico Talla XXXG 52un,Cantidad: 52 unidadesTalla: XXXGIdeal para bebés de 19 kilos a másMáxima absorción de PampersAyuda a prevenir escapesUltra respirable,79.9,Niños y Bebés,https://www.metro.pe/panales-para-bebes-pampers-premium-care-hipoalergenico-talla-xxxg-52un-1013967/p,38,True
Pants para Bebé Pampers Premium Care Talla XXG 52un,Cantidad: 52 unidadesTalla: XXGFácil de cambiar: para retirar solo debe rasgar los laterales del pañalLoción Hipoalergénica: ayuda a prevenir irritacionesHasta 12h* de protección para noches enteras de sueño sequito.,76.9,Niños y Bebés,https://www.metro.pe/pants-para-bebe-pampers-premium-care-talla-xxg-52un-978858/p,36,True
Pañales para Bebés Babysec Super Premium Talla XG 60un,Cantidad: 60 unidadesTalla: XGPara bebés de 11 a 14 kilosPañales para bebésCuida y protege la piel de tu bebéHasta 12 horas de protección,58.9,Niños y Bebés,https://www.metro.pe/pa-ales-para-beb-s-babysec-super-premium-talla-xg-60un-1016679/p,42,True
Pañales para Bebé Pampers Premium Care Talla XXG 68un,Cantidad: 68 unidadesTalla: XXGPañales para bebéUltra respirableAjuste cómodo y flexibleAyuda a prevenir irritacionesHipoalergénicoIdeal para bebés de más de 14 kilos,89.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-pampers-premium-care-talla-xxg-68un-755988/p,28,True
Pañales para Bebé Huggies Natural Care Talla XXG 58un,Cantidad: 58 pañalesTalla: XXGTecnología Xtra-CareElaborado con fibras naturalesCon canales suaves respirablesIdeal para bebés de 14 a 20 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-natural-care-talla-xxg-58un-950914003/p,20,True
Pañales para Bebé Huggies Dermacare Talla M 58un,Cantidad: 58 unidadesTalla: MUltra suave y respirable con cubierta ultradelgadaCon vitamina E que ayuda a prevenir irritacionesProducto sin fragancias ni parabenos. Dermatologicamente probadoPara bebés de 5.5 a 9.5 kilos,52.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-dermacare-talla-m-58un-1016312/p,47,True
Pañales para Bebés Pampers Premium Care Talla XXG 112un,Cantidad: 112 unidadesTalla: XXGPañales para bebéUltra respirableAjuste cómodo y flexibleAyuda a prevenir irritacionesHipoalergénicoIdeal para bebés de 14 a 18 kilos,129.9,Niños y Bebés,https://www.metro.pe/panales-para-bebes-pampers-premium-care-talla-xxg-112un-1025915/p,21,True
Tripack Toallitas Húmedas Huggies Puro y Natural 80un,Cantidad de 240 toallitas húmedasToallitas húmedas sin alcohol ni fraganciaCompuestas en un 99% de agua purificadaIdeales para recién nacidosCuidado más puro para la piel de tu bebé,34.0,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-huggies-puro-y-natural-80un-1024568/p,35,True
Tripack Toallitas Húmedas Babysec Premium 45un,Contiene 3 paquetes de 45 unidades cada unoElaborado con Aloe VeraEnriquecido con vitamina ETipo tela extra suave y flexibleProducto hipoalergénico,16.0,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-babysec-premium-45un-532619/p,23,True
Shampoo para Bebé Johnson's Baby Gotas de Brillo 1L,"Contiene 1 litroShampoo para bebésRealza el brillo natural del pelo, dejándolo suave y más sueltoHipoalergénico, formulado para ser suaveLibre de colorantes, parabenos, sulfatos y ftalatosProbado por dermatólogos",47.5,Niños y Bebés,https://www.metro.pe/shampoo-para-beb-johnson-s-baby-gotas-de-brillo-1l-753913003/p,16,True
Pañales para Bebé Huggies Dermacare Talla XG 38un,Cantidad: 38 unidadesTalla: XGUltra suave y respirable con cubierta ultradelgadaCon vitamina E que ayuda a prevenir irritacionesProducto sin fragancias ni parabenos. Dermatologicamente probadoPara bebés de más de 12 kilos,44.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-dermacare-talla-xg-38un-1016314/p,46,True
Shampoo para Bebé Johnson's Fuerza y Vitamina 1L,"Contiene 1 litroShampoo para bebéFórmula no más lágrimasTriple protección contra el quiebreCon vitamina ELibre de parabenos, sulfatos y colorantesProbado por dermatólogos",47.5,Niños y Bebés,https://www.metro.pe/shampoo-para-bebe-johnson-s-fuerza-y-vitamina-1l-2/p,20,True
Shampoo para Bebé Johnson's Baby Manzanilla 1L,"Contiene 1 litroShampoo para bebéFórmula no más lágrimasCon manzanilla naturalAyuda a realzar el color del cabello claroLibre de parabenos, sulfatos y colorantesProbado por dermatólogos",47.5,Niños y Bebés,https://www.metro.pe/shampoo-para-beb-johnson-s-baby-manzanilla-1l-753913002/p,28,True
Pañales para Bebé Huggies Active Sec Talla XXG 74un,Cantidad: 74 unidadesTalla: XXGTecnología Xtra-FlexProtección total y flexibilidadCubierta externa suaveDistribución rápida y uniformeAbsorción mejoradaIdeal para bebés de 14 a 20 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-active-sec-talla-xxg-74un-1012401/p,28,True
Pañales para Bebé Huggies Triple Protección Talla XG 72un,Cantidad: 72 unidadesTalla: XGPañales con tecnología Xtra-protectProtección durante toda la nocheIdeal para bebés de 12 a 15 kilos,49.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-triple-proteccion-talla-xg-72un-950915002/p,13,True
Toallitas Húmedas Babysec Premium 3un,Contiene 3 unidades de 70 toallitas cada unaElaborado con Aloe Vera y enriquecido con vitamina ETipo tela extra suave y flexible,23.0,Niños y Bebés,https://www.metro.pe/toallitas-h-medas-babysec-premium-3un-1014109/p,19,True
Crema Protectora Bepanthen Bebe 100g,"Contiene 100 gramosProtege, regenera e hidrata la delicada piel de bebéCrema protectora con provitamina B5No almacenar a temperaturas superiores a 25 °CNSO:  NSOC1367-00COSe recomienda usar el producto hasta 12 meses después de abierto",43.5,Niños y Bebés,https://www.metro.pe/crema-protectora-bepanthen-bebe-100g-1025985/p,4,True
Shampoo para Bebé Johnson's Baby Original 1L,"Contiene 1 litroShampoo para bebéFórmula no más lágrimasCon manzanilla naturalAyuda a realzar el color del cabello claroLibre de parabenos, sulfatos y colorantesProbado por dermatólogos",47.5,Niños y Bebés,https://www.metro.pe/shampoo-para-beb-johnson-s-baby-original-1l-753913001/p,25,True
Twopack Toallitas Húmedas Zeukid Baby Care 100un,Contiene 2 paquetes de 100 unidades cada unaToallitas húmedas sin aromaExtra suavesCon aloe vera y vitamina E,14.9,Niños y Bebés,https://www.metro.pe/twopack-toallitas-humedas-zeukid-baby-care-100un-981466/p,43,True
Pañales para Playa y Piscina Huggies Little Swimmers M 11un,Cantidad: 11 unidadesTalla: MDiseñados especialmente para usar en el aguaAjuste perfectoNo se inflanDermatológicamente comprobadoIdeal para bebés de 9 a 12.5 kilos,22.9,Niños y Bebés,https://www.metro.pe/panales-para-playa-y-piscina-huggies-little-swimmers-m-11un/p,22,True
Pañales para Bebé Babysec Super Premium Talla G 66un,Cantidad: 66 unidadesTalla: GHasta 12 horas de protecciónCubierta tipo tela extra suaveCintura súper altaCentro súper absorbenteIdeal para bebés de 8.5 a 12 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-babysec-super-premium-talla-g-66un-1017372/p,32,True
Pañales para Bebé Huggies Dermacare Talla P 68un,Cantidad: 68 unidadesTalla: PUltra suave y respirable con cubierta ultradelgadaCon vitamina E que ayuda a prevenir irritacionesProducto sin fragancias ni parabenos. Dermatologicamente probadoPara bebés de 3.5 a 6 kilos,52.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-dermacare-talla-p-68un-1016311/p,3,True
Twopack Toallitas Húmedas Pequeñín Aloe Vera 100un,Contiene 2 paquetes de 100 toallitas cada unoToallitas húmedasHipoalergénicasCon aloe que humecta la pielAcabado súper acolchadoLibre de alcohol y parabenos,24.5,Niños y Bebés,https://www.metro.pe/twopack-toallitas-humedas-pequenin-aloe-vera-100un-958294/p,24,True
Pants para Bebé Pampers Premium Care Talla XG 52un,Cantidad: 52 unidadesTalla: XGFácil de cambiar: para retirar solo debe rasgar los laterales del pañalLoción Hipoalergénica: ayuda a prevenir irritacionesHasta 12h* de protección para noches enteras de sueño sequito.,76.9,Niños y Bebés,https://www.metro.pe/pants-para-bebe-pampers-premium-care-talla-xg-52un-978857/p,29,True
Toallitas Húmedas Huggies Limpieza Diaria 112un,Contiene 112 unidadesToallitas húmedas sin fraganciaEnriquecidas con fibras de origen naturalSuavidad excepcional similar al algodónLimpieza suave y efectiva sin alterar el equilibrio natural de la piel,7.9,Niños y Bebés,https://www.metro.pe/toallitas-humedas-huggies-limpieza-diaria-112un-1024567/p,45,True
Pañales para Bebé Huggies Natural Care Talla Talla XG 60un,Cantidad: 60 pañalesTalla: XGTecnología Xtra-CareElaborado con fibras naturalesCon canales suaves respirablesIdeal para bebés de 12 a 15 kilos,59.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-natural-care-talla-talla-xg-60un-950914002/p,7,True
Pañales Huggies GoodNites Unisex Talla M 14un,"Cantidad: 14 unidadesTalla: MPañal para dormirMáxima absorción, evitando filtracionesPara niños entre 4 y 11 años",38.5,Niños y Bebés,https://www.metro.pe/panales-huggies-goodnites-unisex-talla-m-14un/p,4,True
Tripack Toallitas Húmedas Babysec Super Premium 40un,Contiene 3 paquetes de 40 toallitas cada unoToallitas húmedas de tela flexibleCon la suavidad de Elite,19.9,Niños y Bebés,https://www.metro.pe/tripack-toallitas-humedas-babysec-super-premium-40un-1014108/p,11,True
